575, 3.212724, 4.639162e+004
576, 3.106582, 4.373140e+004
577, 2.871022, 4.326476e+004
578, 2.978402, 4.413005e+004
579, 2.978402, 4.351675e+004
580, 2.879421, 4.438708e+004
581, 3.398540, 4.491486e+004
582, 2.898353, 4.509428e+004
583, 2.870406, 4.599616e+004
584, 2.870406, 4.346094e+004
585, 2.855535, 4.433016e+004
586, 3.024410, 4.224261e+004
587, 2.825478, 4.308746e+004
588, 2.944855, 4.295176e+004
589, 3.042433, 4.177500e+004
590, 3.013767, 4.261050e+004
591, 3.077458, 4.346271e+004
592, 3.077458, 4.348488e+004
593, 3.018655, 4.435458e+004
594, 3.072414, 4.498822e+004
595, 3.119671, 4.430312e+004
596, 3.078842, 4.506260e+004
597, 3.070217, 4.596385e+004
598, 3.070217, 4.613275e+004
599, 3.065713, 4.519323e+004
600, 2.944390, 4.609709e+004
601, 2.988513, 4.646333e+004
602, 3.033112, 4.665855e+004
603, 3.114024, 4.759172e+004
604, 3.114024, 4.854356e+004
605, 3.114024, 4.951443e+004
606, 3.114024, 5.017462e+004
607, 3.114296, 5.029833e+004
608, 3.060759, 5.039700e+004
609, 3.086585, 5.140494e+004
610, 3.171746, 5.087989e+004
611, 3.095748, 5.189749e+004
612, 3.137384, 5.152051e+004
613, 3.100307, 5.179886e+004
614, 3.140319, 5.162259e+004
615, 3.126680, 5.078752e+004
616, 5.179433, 4.995493e+004
617, 5.061867, 5.039482e+004
618, 4.378105, 5.140272e+004
619, 3.011636, 5.018729e+004
620, 2.882769, 5.119103e+004
621, 2.927059, 5.221485e+004
622, 3.015758, 5.262680e+004
623, 3.138944, 5.367934e+004
624, 3.154113, 5.475293e+004
625, 4.415107, 5.036098e+004
626, 5.143166, 5.023118e+004
627, 3.182837, 5.123581e+004
628, 3.243700, 5.113859e+004
629, 3.251585, 5.099282e+004
630, 3.311180, 5.053234e+004
631, 3.263948, 5.050827e+004
632, 3.274024, 5.060453e+004
633, 3.215945, 5.026716e+004
634, 3.161142, 4.988234e+004
635, 3.142407, 4.954562e+004
636, 3.080660, 5.000260e+004
637, 3.082225, 5.038539e+004
638, 3.239300, 5.063088e+004
639, 3.047757, 5.009664e+004
640, 3.439751, 5.109857e+004
641, 3.728146, 4.474435e+004
642, 3.302650, 4.563923e+004
643, 3.406305, 4.655202e+004
644, 3.406305, 4.722594e+004
645, 3.387860, 4.817045e+004
646, 3.387860, 4.913386e+004
647, 3.437236, 5.011654e+004
648, 3.437236, 5.111887e+004
649, 3.437236, 5.214125e+004
650, 3.437236, 5.214125e+004
651, 3.369839, 5.318407e+004
652, 2.701907, 5.219204e+004
653, 2.642123, 5.070399e+004
654, 2.622543, 5.053637e+004
655, 2.562621, 5.092533e+004
656, 3.696875, 5.194383e+004
657, 3.815596, 5.298271e+004
658, 3.815596, 5.161247e+004
659, 2.615993, 5.264472e+004
660, 3.559910, 5.369761e+004
661, 3.559910, 5.349762e+004
662, 3.368343, 5.091223e+004
663, 3.477109, 5.114219e+004
664, 3.229572, 5.114219e+004
665, 3.278137, 5.114219e+004
666, 3.213860, 5.114219e+004
667, 3.190229, 5.077689e+004
668, 3.105335, 5.179242e+004
669, 3.105335, 5.196859e+004
670, 3.054801, 5.214535e+004
671, 3.005090, 5.318826e+004
672, 3.005090, 5.336615e+004
673, 3.189931, 5.229882e+004
674, 2.302386, 5.334480e+004
675, 2.302386, 5.208815e+004
676, 3.881313, 5.312991e+004
677, 2.312410, 5.316160e+004
678, 3.025142, 5.262097e+004
679, 3.196939, 5.367339e+004
680, 3.196939, 5.403728e+004
681, 2.301081, 5.393897e+004
